Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,   Account Balance   ,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,  Transaction Amount  ,  Account Balance After Transaction  ,Branch ID,Loan ID,  Loan Amount  ,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,  Credit Limit  ,  Credit Card Balance  ,  Minimum Payment Due  ,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
2814,Kevin,Martinez,29,Other,Address_2814,Denver,19458797667,kevin.martinez@kag.com,Current," 9,630.78 ",10/20/2001,1/5/2023,2814,8/21/2023,Deposit,"1,664.46","7,966.32",97,2814,"30,104.41",Personal,483.00%,48,4/8/2022,Rejected,2814,Visa,"6,057.72","4,615.48",230.77,6/25/2023,6/8/2023,6935,2814,12/19/2023,Praise,Resolved,6/15/2023,1
2815,Robert,King,48,Male,Address_2815,Atlanta,19458797668,robert.king@kag.com,Current," 6,837.82 ",1/22/2013,11/28/2023,2815,12/9/2023,Deposit,881.09,"7,718.91",16,2815,"4,695.65",Auto,286.00%,60,2/16/2021,Approved,2815,AMEX,"3,753.36","3,304.33",165.22,12/31/2023,3/19/2023,1290,2815,9/21/2023,Praise,Pending,9/20/2023,1
2816,Robert,Garcia,53,Female,Address_2816,El Paso,19458797669,robert.garcia@kag.com,Savings," 7,307.64 ",11/19/2001,7/21/2023,2816,6/18/2023,Deposit,703.97,"8,011.61",40,2816,"36,178.93",Mortgage,136.00%,24,3/3/2020,Rejected,2816,AMEX,"2,703.90","1,331.17",66.56,8/24/2023,4/10/2023,3776,2816,11/13/2023,Suggestion,Resolved,2/10/2023,1
2817,Ashley,Davis,47,Female,Address_2817,Oklahoma City,19458797670,ashley.davis@kag.com,Savings," 7,448.69 ",5/4/2022,9/13/2023,2817,9/25/2023,Transfer,"4,998.29","12,446.98",45,2817,"23,572.91",Personal,702.00%,24,5/16/2022,Rejected,2817,Visa,"9,185.42",129.56,6.48,9/10/2023,6/6/2023,9798,2817,5/11/2023,Praise,Pending,3/13/2023,1
2818,Emily,Hernandez,61,Female,Address_2818,San Jose,19458797671,emily.hernandez@kag.com,Current," 9,002.35 ",8/26/2004,5/22/2023,2818,8/25/2023,Deposit,"1,734.71","7,267.64",64,2818,"21,744.08",Personal,802.00%,60,1/3/2022,Closed,2818,MasterCard,"1,135.12",752.47,37.62,4/20/2023,12/29/2023,2157,2818,5/17/2023,Complaint,Pending,5/19/2023,-1
2819,Linda,Lopez,21,Other,Address_2819,San Jose,19458797672,linda.lopez@kag.com,Current," 7,703.39 ",8/11/2000,1/20/2023,2819,9/21/2023,Withdrawal,"4,026.57","3,676.82",63,2819,"46,806.99",Auto,197.00%,60,2/21/2021,Rejected,2819,Visa,"4,970.89","4,652.10",232.6,1/27/2023,1/30/2023,6907,2819,9/26/2023,Complaint,Resolved,4/29/2023,1
2820,Elizabeth,Rodriguez,19,Female,Address_2820,Austin,19458797673,elizabeth.rodriguez@kag.com,Savings, 260.43 ,10/25/2004,4/10/2023,2820,10/28/2023,Withdrawal,"1,713.51","1,973.94",51,2820,"25,082.99",Personal,102.00%,60,12/5/2020,Closed,2820,Visa,"5,370.29","2,494.21",124.71,4/13/2023,2/3/2023,3463,2820,1/6/2023,Praise,Resolved,1/5/2023,1
2821,Donna,Johnson,61,Male,Address_2821,Charlotte,19458797674,donna.johnson@kag.com,Current," 2,687.82 ",6/12/2010,10/8/2023,2821,3/29/2023,Deposit,"3,118.57",-430.75,10,2821,"1,820.78",Auto,422.00%,24,11/25/2020,Rejected,2821,Visa,"5,851.08","2,885.83",144.29,1/20/2023,7/3/2023,1814,2821,5/2/2023,Praise,Pending,3/17/2023,1
2822,Timothy,Davis,30,Other,Address_2822,San Francisco,19458797675,timothy.davis@kag.com,Current," 9,892.13 ",2/23/2000,6/18/2023,2822,6/3/2023,Transfer,"4,207.40","14,099.53",76,2822,"48,031.22",Personal,701.00%,12,10/6/2020,Rejected,2822,MasterCard,"7,846.90","4,145.62",207.28,6/8/2023,11/7/2023,369,2822,2/5/2023,Complaint,Resolved,6/8/2023,1
2823,Emily,Hernandez,43,Female,Address_2823,Louisville,19458797676,emily.hernandez@kag.com,Current," 6,556.03 ",7/25/2015,11/21/2023,2823,12/8/2023,Transfer,"3,483.21","10,039.24",86,2823,"1,598.43",Personal,931.00%,24,4/29/2022,Rejected,2823,MasterCard,"1,057.45","3,120.41",156.02,8/5/2023,12/20/2023,7860,2823,9/8/2023,Complaint,Resolved,12/6/2023,1
2824,Deborah,Scott,46,Other,Address_2824,Denver,19458797677,deborah.scott@kag.com,Savings, 774.37 ,11/30/2001,8/21/2023,2824,4/17/2023,Deposit,354.69,"1,129.06",71,2824,"27,257.60",Mortgage,892.00%,12,1/21/2021,Closed,2824,MasterCard,"3,130.25","1,003.75",50.19,12/20/2023,11/23/2023,7229,2824,8/18/2023,Praise,Pending,5/23/2023,1
2825,Betty,Martinez,65,Other,Address_2825,Houston,19458797678,betty.martinez@kag.com,Savings," 4,719.72 ",2/20/2018,4/1/2023,2825,8/5/2023,Transfer,971.95,"3,747.77",45,2825,"32,046.25",Personal,720.00%,24,11/17/2022,Closed,2825,Visa,"8,032.98","2,865.12",143.26,11/6/2023,12/27/2023,6962,2825,7/16/2023,Complaint,Pending,11/17/2023,1
2826,Thomas,Lee,53,Other,Address_2826,Washington,19458797679,thomas.lee@kag.com,Savings," 9,810.26 ",8/8/2001,9/15/2023,2826,6/8/2023,Withdrawal,"4,369.18","14,179.44",85,2826,"44,829.72",Personal,833.00%,12,8/3/2022,Closed,2826,AMEX,"4,053.41","3,277.18",163.86,12/29/2023,8/22/2023,3254,2826,5/14/2023,Suggestion,Resolved,10/17/2023,1
2827,Donald,Martin,45,Male,Address_2827,Washington,19458797680,donald.martin@kag.com,Savings," 9,929.10 ",3/25/2009,1/28/2023,2827,11/8/2023,Transfer,"2,361.40","12,290.50",56,2827,"34,281.41",Personal,420.00%,12,1/6/2022,Approved,2827,AMEX,"6,182.96","1,187.48",59.37,5/7/2023,4/6/2023,4324,2827,9/28/2023,Praise,Resolved,3/28/2023,1
2828,Linda,Mitchell,25,Female,Address_2828,Atlanta,19458797681,linda.mitchell@kag.com,Savings," 4,381.22 ",1/2/2012,2/13/2023,2828,12/20/2023,Transfer,"2,996.36","1,384.86",86,2828,"40,745.51",Auto,321.00%,36,8/2/2022,Rejected,2828,MasterCard,"3,541.66","4,658.20",232.91,2/18/2023,7/13/2023,5741,2828,10/14/2023,Complaint,Pending,3/31/2023,1
2829,Michelle,Davis,22,Female,Address_2829,Colorado Springs,19458797682,michelle.davis@kag.com,Savings," 8,941.22 ",12/22/2003,5/21/2023,2829,2/6/2023,Deposit,132.02,"9,073.24",73,2829,"38,726.21",Mortgage,212.00%,24,2/9/2022,Approved,2829,AMEX,"1,754.89",884.52,44.23,4/9/2023,4/13/2023,7300,2829,6/13/2023,Praise,Resolved,3/23/2023,1
2830,Matthew,Scott,49,Other,Address_2830,Fresno,19458797683,matthew.scott@kag.com,Savings," 5,960.72 ",11/6/2000,3/26/2023,2830,3/13/2023,Withdrawal,"2,441.71","8,402.43",84,2830,"11,463.21",Mortgage,263.00%,12,11/3/2021,Closed,2830,AMEX,"3,268.57","3,560.09",178,4/29/2023,5/1/2023,8055,2830,8/13/2023,Praise,Resolved,7/6/2023,1
2831,David,Lewis,47,Female,Address_2831,Tucson,19458797684,david.lewis@kag.com,Current," 5,143.35 ",11/10/2006,10/26/2023,2831,5/1/2023,Transfer,"2,159.97","2,983.38",13,2831,"35,322.94",Personal,967.00%,36,12/28/2021,Approved,2831,MasterCard,"8,418.68","4,531.73",226.59,4/13/2023,7/4/2023,133,2831,5/15/2023,Complaint,Resolved,10/22/2023,1
2832,Mary,Adams,31,Other,Address_2832,Omaha,19458797685,mary.adams@kag.com,Current," 4,178.23 ",1/27/2003,11/7/2023,2832,6/21/2023,Transfer,"3,434.12","7,612.35",64,2832,"32,241.53",Mortgage,937.00%,24,9/13/2020,Rejected,2832,MasterCard,"4,065.04","1,650.61",82.53,10/31/2023,6/15/2023,9325,2832,3/5/2023,Complaint,Pending,3/28/2023,1
2833,Joseph,Lopez,64,Other,Address_2833,Tucson,19458797686,joseph.lopez@kag.com,Savings," 8,932.09 ",12/7/2000,11/16/2023,2833,8/15/2023,Withdrawal,"1,379.49","10,311.58",88,2833,"12,954.57",Personal,142.00%,12,1/15/2021,Closed,2833,Visa,"5,940.54","4,256.83",212.84,4/2/2023,12/12/2023,5974,2833,5/27/2023,Suggestion,Resolved,3/11/2023,1
2834,Stephanie,Wilson,60,Other,Address_2834,Fort Worth,19458797687,stephanie.wilson@kag.com,Current," 6,249.15 ",11/6/2014,9/25/2023,2834,8/5/2023,Transfer,"3,722.02","9,971.17",30,2834,"7,288.22",Auto,523.00%,36,5/4/2021,Rejected,2834,Visa,"1,117.70","2,952.73",147.64,3/31/2023,1/16/2023,4366,2834,2/24/2023,Complaint,Resolved,2/13/2023,1
2835,Michael,Mitchell,27,Male,Address_2835,Los Angeles,19458797688,michael.mitchell@kag.com,Savings," 3,404.60 ",11/16/2018,10/24/2023,2835,4/5/2023,Withdrawal,"3,357.77","6,762.37",52,2835,"37,830.33",Personal,436.00%,60,8/31/2022,Closed,2835,MasterCard,"5,698.69","1,522.16",76.11,5/29/2023,2/9/2023,2158,2835,4/8/2023,Praise,Pending,10/1/2023,-1
2836,Ronald,Roberts,27,Female,Address_2836,Louisville,19458797689,ronald.roberts@kag.com,Savings," 4,970.13 ",2/25/2019,2/13/2023,2836,6/26/2023,Transfer,"2,553.46","7,523.59",54,2836,"48,585.19",Personal,687.00%,12,10/10/2021,Approved,2836,AMEX,"7,521.12","3,657.87",182.89,5/15/2023,7/13/2023,9953,2836,11/9/2023,Praise,Resolved,7/31/2023,1
2837,Margaret,Lee,23,Other,Address_2837,Jacksonville,19458797690,margaret.lee@kag.com,Savings," 4,496.38 ",9/6/2004,1/11/2023,2837,3/28/2023,Deposit,"1,884.50","2,611.88",57,2837,"37,183.85",Personal,396.00%,36,12/16/2021,Closed,2837,AMEX,"6,236.96","2,065.03",103.25,10/15/2023,4/11/2023,5436,2837,2/20/2023,Praise,Pending,10/27/2023,1
2838,Patricia,Perez,33,Female,Address_2838,Washington,19458797691,patricia.perez@kag.com,Current," 4,566.43 ",5/1/2004,10/2/2023,2838,4/12/2023,Transfer,"1,516.94","6,083.37",18,2838,"37,723.04",Personal,353.00%,12,2/18/2021,Closed,2838,AMEX,"1,204.49","1,009.63",50.48,3/11/2023,2/8/2023,9652,2838,6/13/2023,Praise,Resolved,8/20/2023,1
2839,Susan,Lee,43,Male,Address_2839,San Francisco,19458797692,susan.lee@kag.com,Savings," 3,184.94 ",11/21/2016,11/12/2023,2839,11/20/2023,Transfer,"2,680.15",504.79,25,2839,"9,168.52",Auto,828.00%,24,2/12/2022,Closed,2839,MasterCard,"1,190.46","4,585.00",229.25,11/1/2023,9/21/2023,2228,2839,10/20/2023,Praise,Pending,5/25/2023,1
2840,Kenneth,Baker,38,Male,Address_2840,Detroit,19458797693,kenneth.baker@kag.com,Current," 6,366.28 ",7/29/2018,7/19/2023,2840,12/22/2023,Transfer,"2,888.35","9,254.63",53,2840,"13,105.71",Mortgage,952.00%,36,5/20/2022,Closed,2840,Visa,"8,984.23","2,521.95",126.1,7/4/2023,11/8/2023,5432,2840,2/5/2023,Complaint,Resolved,11/7/2023,1
2841,Kenneth,Roberts,53,Other,Address_2841,Chicago,19458797694,kenneth.roberts@kag.com,Savings, 617.15 ,3/14/2003,7/18/2023,2841,5/7/2023,Withdrawal,"2,246.18","-1,629.03",20,2841,"29,702.37",Personal,283.00%,24,4/25/2020,Rejected,2841,AMEX,"2,930.17","3,966.04",198.3,10/5/2023,5/8/2023,5698,2841,1/5/2023,Complaint,Resolved,2/5/2023,1
2842,Matthew,Robinson,58,Male,Address_2842,San Antonio,19458797695,matthew.robinson@kag.com,Current," 8,873.02 ",10/28/2022,5/1/2023,2842,3/11/2023,Withdrawal,"1,609.67","10,482.69",11,2842,"2,540.11",Mortgage,312.00%,36,5/24/2022,Approved,2842,Visa,"7,146.57","4,731.80",236.59,5/11/2023,3/16/2023,349,2842,12/12/2023,Praise,Pending,6/26/2023,1
2843,Stephanie,Hill,59,Male,Address_2843,San Diego,19458797696,stephanie.hill@kag.com,Savings," 4,212.43 ",4/11/2017,1/14/2023,2843,8/11/2023,Deposit,"4,400.70",-188.27,40,2843,"33,728.22",Personal,477.00%,12,11/15/2021,Rejected,2843,Visa,"1,283.10","3,670.40",183.52,5/30/2023,7/19/2023,2317,2843,11/5/2023,Suggestion,Pending,2/25/2023,1
2844,Elizabeth,Martin,47,Male,Address_2844,Oklahoma City,19458797697,elizabeth.martin@kag.com,Current," 8,028.54 ",12/2/2002,3/5/2023,2844,9/17/2023,Deposit,"1,557.96","6,470.58",98,2844,"8,095.75",Mortgage,736.00%,24,4/9/2020,Approved,2844,AMEX,"3,743.56","2,348.87",117.44,3/21/2023,10/9/2023,2580,2844,12/11/2023,Praise,Resolved,11/12/2023,1
2845,Charles,White,22,Male,Address_2845,Fort Worth,19458797698,charles.white@kag.com,Savings," 7,321.97 ",8/29/2002,8/8/2023,2845,10/4/2023,Deposit,"3,364.11","10,686.08",23,2845,"21,256.42",Auto,250.00%,48,5/6/2022,Approved,2845,Visa,"3,924.34","4,286.37",214.32,10/22/2023,12/5/2023,449,2845,10/28/2023,Praise,Resolved,1/3/2023,1
2846,Margaret,Thompson,27,Male,Address_2846,Sacramento,19458797699,margaret.thompson@kag.com,Current," 4,771.33 ",8/31/2019,6/1/2023,2846,10/25/2023,Deposit,"4,525.08",246.25,90,2846,"16,689.22",Mortgage,521.00%,48,6/28/2020,Rejected,2846,Visa,"8,670.49","2,943.15",147.16,5/28/2023,8/8/2023,5680,2846,8/29/2023,Suggestion,Pending,10/29/2023,1
2847,Barbara,Miller,65,Male,Address_2847,San Francisco,19458797700,barbara.miller@kag.com,Current," 2,067.23 ",5/16/2011,9/3/2023,2847,3/25/2023,Deposit,"3,237.78","5,305.01",87,2847,"6,216.32",Mortgage,857.00%,48,4/28/2020,Rejected,2847,Visa,"8,240.47",502.59,25.13,5/21/2023,9/17/2023,3347,2847,8/5/2023,Suggestion,Pending,11/12/2023,1
2848,Anthony,Rodriguez,48,Female,Address_2848,Louisville,19458797701,anthony.rodriguez@kag.com,Current," 5,665.90 ",10/16/2022,4/5/2023,2848,5/14/2023,Withdrawal,"1,835.96","3,829.94",42,2848,"29,359.80",Auto,311.00%,48,9/8/2022,Rejected,2848,Visa,"8,487.83","3,058.61",152.93,2/8/2023,7/22/2023,4987,2848,10/21/2023,Praise,Pending,10/16/2023,1
2849,Michelle,Smith,28,Male,Address_2849,Jacksonville,19458797702,michelle.smith@kag.com,Savings," 9,485.92 ",6/20/2003,9/25/2023,2849,9/12/2023,Deposit,"1,493.07","7,992.85",47,2849,"18,701.05",Mortgage,143.00%,36,3/25/2020,Approved,2849,MasterCard,"9,476.08",26.94,1.35,2/20/2023,12/20/2023,3217,2849,1/7/2023,Suggestion,Pending,12/28/2023,1
2850,Mary,Sanchez,55,Female,Address_2850,Washington,19458797703,mary.sanchez@kag.com,Current," 1,939.15 ",7/28/2000,7/12/2023,2850,1/11/2023,Transfer,"4,268.47","-2,329.32",56,2850,"3,155.26",Personal,916.00%,24,1/20/2022,Approved,2850,Visa,"4,349.05","4,878.73",243.94,7/11/2023,7/22/2023,8552,2850,1/8/2023,Complaint,Resolved,12/3/2023,1
2851,Richard,Nguyen,24,Other,Address_2851,Kansas City,19458797704,richard.nguyen@kag.com,Savings," 2,634.52 ",11/16/2011,2/27/2023,2851,7/29/2023,Deposit,"2,454.88","5,089.40",33,2851,"22,776.58",Personal,809.00%,36,5/2/2021,Rejected,2851,AMEX,"2,960.65","2,604.03",130.2,10/28/2023,5/15/2023,4659,2851,10/13/2023,Praise,Pending,1/26/2023,1
2852,Emily,Nguyen,29,Male,Address_2852,Tucson,19458797705,emily.nguyen@kag.com,Savings," 9,930.75 ",11/13/2017,4/4/2023,2852,3/14/2023,Deposit,"2,970.91","6,959.84",89,2852,"29,922.68",Auto,729.00%,24,8/11/2021,Closed,2852,Visa,"7,633.32",461.09,23.05,8/30/2023,3/5/2023,7762,2852,7/31/2023,Praise,Pending,5/21/2023,1
2853,Donald,Baker,62,Male,Address_2853,Washington,19458797706,donald.baker@kag.com,Current," 8,936.45 ",5/29/2017,10/25/2023,2853,5/20/2023,Deposit,"2,985.54","11,921.99",98,2853,"7,390.30",Auto,179.00%,48,5/27/2020,Closed,2853,MasterCard,"1,749.20","1,497.71",74.89,1/7/2023,12/23/2023,6477,2853,9/8/2023,Suggestion,Resolved,8/3/2023,1
2854,Jessica,Perez,66,Female,Address_2854,Atlanta,19458797707,jessica.perez@kag.com,Current," 5,540.54 ",11/14/2019,1/1/2023,2854,10/14/2023,Deposit,"2,673.67","8,214.21",26,2854,"29,664.70",Auto,909.00%,60,3/14/2020,Closed,2854,AMEX,"9,797.92","3,293.88",164.69,11/21/2023,7/30/2023,9733,2854,4/15/2023,Complaint,Resolved,10/13/2023,1
2855,Emily,Baker,58,Male,Address_2855,San Jose,19458797708,emily.baker@kag.com,Current," 6,977.94 ",8/21/2009,12/28/2023,2855,6/8/2023,Withdrawal,"4,657.32","2,320.62",69,2855,"15,799.18",Personal,375.00%,12,12/28/2021,Approved,2855,Visa,"7,705.82","1,443.96",72.2,8/21/2023,4/28/2023,5794,2855,8/30/2023,Suggestion,Pending,7/15/2023,1
2856,Emily,Martinez,25,Female,Address_2856,Portland,19458797709,emily.martinez@kag.com,Current," 4,486.32 ",1/19/2020,11/24/2023,2856,6/20/2023,Deposit,"4,655.86",-169.54,29,2856,"13,722.76",Mortgage,290.00%,48,10/12/2021,Approved,2856,MasterCard,"3,565.75","2,104.79",105.24,7/4/2023,12/29/2023,1937,2856,7/24/2023,Complaint,Pending,7/19/2023,1
2857,Kimberly,Garcia,45,Female,Address_2857,Charlotte,19458797710,kimberly.garcia@kag.com,Savings," 4,100.52 ",6/11/2009,7/25/2023,2857,7/5/2023,Withdrawal,211.7,"3,888.82",94,2857,"39,978.68",Auto,539.00%,48,10/5/2022,Closed,2857,MasterCard,"8,119.37","1,494.27",74.71,11/1/2023,2/1/2023,8355,2857,7/27/2023,Complaint,Pending,8/11/2023,1
2858,William,Taylor,33,Male,Address_2858,Washington,19458797711,william.taylor@kag.com,Current," 4,487.56 ",11/1/2005,7/12/2023,2858,2/19/2023,Deposit,"2,533.27","1,954.29",60,2858,"23,919.34",Personal,931.00%,60,9/24/2022,Closed,2858,MasterCard,"9,203.31","3,144.92",157.25,4/22/2023,8/25/2023,6549,2858,3/22/2023,Praise,Pending,7/7/2023,1
2859,Elizabeth,Roberts,20,Other,Address_2859,Baltimore,19458797712,elizabeth.roberts@kag.com,Current," 4,202.72 ",10/10/2016,8/12/2023,2859,9/4/2023,Withdrawal,"2,832.18","7,034.90",91,2859,"19,518.23",Mortgage,995.00%,36,8/6/2020,Rejected,2859,MasterCard,"2,371.05","1,420.47",71.02,6/22/2023,10/18/2023,5483,2859,4/30/2023,Complaint,Pending,1/8/2023,1
2860,Joseph,Nguyen,54,Other,Address_2860,Omaha,19458797713,joseph.nguyen@kag.com,Savings," 6,787.99 ",8/22/2004,2/7/2023,2860,12/20/2023,Deposit,"4,628.54","11,416.53",37,2860,"40,838.10",Personal,653.00%,36,12/27/2021,Rejected,2860,AMEX,"6,946.32","4,065.24",203.26,6/21/2023,10/10/2023,6723,2860,3/18/2023,Praise,Resolved,3/9/2023,1
2861,Thomas,White,49,Other,Address_2861,Atlanta,19458797714,thomas.white@kag.com,Current," 3,371.52 ",2/18/2004,11/28/2023,2861,7/27/2023,Transfer,357.59,"3,729.11",25,2861,"45,606.87",Mortgage,960.00%,24,9/3/2020,Closed,2861,AMEX,"2,288.70","3,623.03",181.15,7/29/2023,8/4/2023,4407,2861,4/10/2023,Complaint,Resolved,3/30/2023,1
2862,Michelle,Martinez,38,Female,Address_2862,Fresno,19458797715,michelle.martinez@kag.com,Savings," 1,790.69 ",1/16/2017,11/4/2023,2862,2/10/2023,Withdrawal,"3,947.48","-2,156.79",74,2862,"16,439.10",Auto,508.00%,12,12/8/2022,Closed,2862,MasterCard,"6,115.27","1,626.32",81.32,4/26/2023,2/18/2023,1311,2862,12/6/2023,Complaint,Resolved,3/20/2023,1
2863,Karen,Davis,62,Female,Address_2863,Fresno,19458797716,karen.davis@kag.com,Current," 7,095.02 ",1/5/2019,4/21/2023,2863,4/22/2023,Withdrawal,"3,215.67","3,879.35",44,2863,"3,469.51",Auto,127.00%,24,6/17/2022,Closed,2863,AMEX,"2,642.36","3,122.25",156.11,4/11/2023,2/27/2023,5068,2863,11/28/2023,Suggestion,Pending,10/17/2023,1
2864,David,Lee,35,Male,Address_2864,Sacramento,19458797717,david.lee@kag.com,Current, 409.85 ,4/4/2017,9/9/2023,2864,7/23/2023,Deposit,"3,665.17","4,075.02",34,2864,"27,495.16",Personal,348.00%,48,9/11/2022,Approved,2864,AMEX,"5,593.33","2,426.12",121.31,5/15/2023,8/18/2023,9175,2864,10/20/2023,Suggestion,Pending,6/17/2023,-1
2865,Matthew,Garcia,65,Female,Address_2865,Denver,19458797718,matthew.garcia@kag.com,Current," 7,215.66 ",5/11/2018,12/2/2023,2865,7/24/2023,Withdrawal,"1,465.61","5,750.05",12,2865,"36,042.53",Mortgage,372.00%,36,5/18/2020,Approved,2865,MasterCard,"5,487.82",270.27,13.51,1/21/2023,7/9/2023,4239,2865,3/26/2023,Suggestion,Resolved,6/27/2023,1
2866,Michelle,Lee,63,Other,Address_2866,San Diego,19458797719,michelle.lee@kag.com,Current," 2,706.11 ",9/14/2011,3/25/2023,2866,6/21/2023,Withdrawal,"3,735.60","6,441.71",93,2866,"29,801.75",Personal,804.00%,48,8/9/2021,Closed,2866,AMEX,"3,686.95","2,074.79",103.74,2/16/2023,8/22/2023,2368,2866,1/21/2023,Complaint,Resolved,2/19/2023,1
2867,Susan,Hill,28,Male,Address_2867,Colorado Springs,19458797720,susan.hill@kag.com,Savings," 1,983.50 ",5/13/2003,12/30/2023,2867,5/7/2023,Withdrawal,"1,420.53",562.97,39,2867,"34,714.73",Mortgage,212.00%,48,8/8/2022,Approved,2867,MasterCard,"1,487.87",657.38,32.87,10/29/2023,11/23/2023,5465,2867,5/4/2023,Complaint,Resolved,7/29/2023,1
2868,Matthew,White,67,Other,Address_2868,Tucson,19458797721,matthew.white@kag.com,Current," 3,851.67 ",7/13/2011,6/9/2023,2868,3/7/2023,Transfer,"3,381.58","7,233.25",19,2868,"32,689.49",Personal,257.00%,36,2/6/2020,Approved,2868,AMEX,"8,094.40",594.52,29.73,3/3/2023,9/27/2023,1423,2868,8/15/2023,Suggestion,Resolved,4/21/2023,1
2869,Stephanie,Allen,25,Male,Address_2869,Louisville,19458797722,stephanie.allen@kag.com,Savings," 1,263.25 ",5/11/2009,6/4/2023,2869,9/28/2023,Deposit,"3,937.24","-2,673.99",19,2869,"47,843.75",Mortgage,653.00%,48,10/29/2021,Approved,2869,Visa,"5,277.55",798.89,39.94,8/30/2023,10/1/2023,8178,2869,11/22/2023,Complaint,Resolved,9/2/2023,1
2870,Lisa,Moore,29,Other,Address_2870,Atlanta,19458797723,lisa.moore@kag.com,Savings," 3,906.45 ",9/14/2006,4/8/2023,2870,2/3/2023,Transfer,"3,918.70",-12.25,29,2870,"43,429.98",Auto,218.00%,48,6/15/2021,Closed,2870,Visa,"7,109.75","2,142.67",107.13,4/22/2023,12/22/2023,42,2870,4/23/2023,Complaint,Resolved,5/23/2023,1
2871,Ashley,Ramirez,68,Male,Address_2871,Boston,19458797724,ashley.ramirez@kag.com,Current," 1,112.99 ",1/12/2012,7/8/2023,2871,7/17/2023,Transfer,"2,726.42","3,839.41",66,2871,"7,460.33",Personal,546.00%,12,9/18/2021,Rejected,2871,Visa,"8,858.93","4,585.88",229.29,4/26/2023,9/30/2023,9435,2871,6/6/2023,Complaint,Pending,1/4/2023,1
2872,Sarah,Young,69,Other,Address_2872,Mesa,19458797725,sarah.young@kag.com,Current," 4,886.54 ",1/16/2013,3/27/2023,2872,2/13/2023,Deposit,"2,073.70","2,812.84",90,2872,"23,177.59",Mortgage,132.00%,24,11/11/2022,Approved,2872,AMEX,"3,299.68","3,857.91",192.9,1/16/2023,3/19/2023,403,2872,5/29/2023,Suggestion,Pending,7/17/2023,1
2873,Charles,Lopez,19,Female,Address_2873,San Francisco,19458797726,charles.lopez@kag.com,Current," 1,844.08 ",8/19/2010,3/3/2023,2873,9/10/2023,Transfer,"1,225.33",618.75,98,2873,"23,283.66",Personal,702.00%,12,7/23/2021,Closed,2873,Visa,"6,207.76","4,266.29",213.31,7/5/2023,6/15/2023,8978,2873,7/23/2023,Praise,Resolved,10/11/2023,1
2874,Amanda,Mitchell,58,Other,Address_2874,Las Vegas,19458797727,amanda.mitchell@kag.com,Current," 1,386.97 ",12/17/2016,9/16/2023,2874,6/10/2023,Transfer,177.14,"1,209.83",94,2874,"23,360.35",Personal,918.00%,60,9/15/2021,Rejected,2874,AMEX,"8,377.63","3,679.08",183.95,10/29/2023,2/20/2023,8583,2874,2/16/2023,Praise,Pending,2/10/2023,1
2875,Emily,Adams,39,Male,Address_2875,Nashville,19458797728,emily.adams@kag.com,Current," 5,833.19 ",10/4/2002,3/22/2023,2875,12/1/2023,Withdrawal,253.99,"6,087.18",76,2875,"46,604.49",Mortgage,887.00%,12,12/15/2021,Closed,2875,Visa,"9,396.14","4,848.18",242.41,4/14/2023,9/13/2023,2384,2875,9/13/2023,Complaint,Resolved,7/25/2023,1
2876,Melissa,Clark,26,Other,Address_2876,Los Angeles,19458797729,melissa.clark@kag.com,Savings," 6,289.93 ",4/25/2014,12/13/2023,2876,12/21/2023,Withdrawal,"2,098.39","8,388.32",20,2876,"17,032.45",Mortgage,166.00%,24,2/3/2020,Closed,2876,Visa,"1,616.39","3,703.67",185.18,4/6/2023,9/26/2023,1234,2876,5/4/2023,Complaint,Resolved,1/5/2023,1
2877,Ronald,Martinez,31,Female,Address_2877,Milwaukee,19458797730,ronald.martinez@kag.com,Savings, 154.62 ,3/3/2022,12/25/2023,2877,12/14/2023,Deposit,483.73,-329.11,57,2877,"31,099.38",Personal,632.00%,12,12/6/2022,Approved,2877,MasterCard,"2,344.61","3,954.46",197.72,4/10/2023,9/21/2023,1517,2877,7/9/2023,Suggestion,Pending,5/23/2023,1
2878,Charles,Rivera,32,Male,Address_2878,Tucson,19458797731,charles.rivera@kag.com,Current," 3,938.01 ",2/22/2011,4/5/2023,2878,12/28/2023,Deposit,568.7,"3,369.31",97,2878,"44,919.36",Personal,193.00%,60,6/17/2022,Closed,2878,Visa,"2,096.82","4,066.02",203.3,3/26/2023,9/20/2023,3760,2878,5/19/2023,Complaint,Pending,5/4/2023,1
2879,Andrew,Adams,28,Female,Address_2879,Baltimore,19458797732,andrew.adams@kag.com,Current, 871.77 ,8/29/2010,10/14/2023,2879,4/28/2023,Transfer,981.56,-109.79,9,2879,"3,476.39",Mortgage,148.00%,48,7/14/2022,Approved,2879,AMEX,"1,962.04","3,442.54",172.13,12/16/2023,3/1/2023,2194,2879,1/13/2023,Complaint,Resolved,2/2/2023,1
